attempt_id,account_id,recovery_channel,device_risk_score,ip_risk_score,is_new_device,is_new_ip,geo_mismatch_flag,time_since_last_login_days,time_since_account_creation_days,failed_recovery_attempts_7d,hour_of_day,is_unusual_hour,onboarding_to_recovery_speed_flag,is_fraud
AT-003157,980383,sms_otp,0.2763,0.2983,0,0,1,11.68,25.14,3,8,0,0,1
AT-003465,656541,email_link,0.8977,0.7354,1,0,0,3.66,241.68,0,0,1,0,0
AT-001537,747339,email_link,0.0542,0.3116,0,0,0,5.61,67.99,1,9,0,0,0
AT-001792,721514,sms_otp,0.2844,0.3031,0,0,0,5.11,131.19,1,9,0,0,0
AT-003096,884485,agent_assisted,0.8981,0.4987,0,0,0,18.3,14.06,2,0,1,0,1
AT-000921,716843,email_link,0.1697,0.2731,0,0,0,7.12,61.7,0,3,1,0,0
AT-000547,748911,security_questions,0.4798,0.1937,0,0,0,2.38,109.3,0,19,0,0,0
AT-003290,949011,email_link,0.3279,0.1942,0,0,0,8.75,26.47,1,21,0,0,0
AT-002827,616402,sms_otp,0.1862,0.4721,0,0,0,7.62,442.07,0,22,0,0,0
AT-002049,417166,email_link,0.1044,0.2662,0,0,0,120.28,511.0,0,9,0,0,0
AT-002779,522140,sms_otp,0.0918,0.0414,1,0,0,11.36,265.86,0,16,0,0,0
AT-002076,950324,email_link,0.0657,0.1389,0,0,0,15.76,179.95,0,19,0,0,0
AT-003476,543443,security_questions,0.5134,0.5933,1,1,0,36.46,13.09,5,3,1,0,1
AT-000766,418104,sms_otp,0.5793,0.5867,0,1,1,15.13,6.08,6,18,0,1,1
AT-002592,378729,sms_otp,0.1445,0.1903,0,0,0,1.09,31.19,0,19,0,0,0
AT-002719,827872,sms_otp,0.573,0.5381,1,1,0,48.96,16.81,0,5,1,0,1
AT-002711,500374,email_link,0.2217,0.0542,1,0,0,33.09,8.91,4,0,1,0,1
AT-002218,585459,agent_assisted,0.1844,0.0206,0,0,0,19.3,51.44,0,12,0,0,0
AT-001608,310313,sms_otp,0.2369,0.2307,1,0,0,7.61,1593.15,1,12,0,0,0
AT-002784,662741,agent_assisted,0.5783,0.0756,0,0,0,5.27,16.1,0,11,0,0,0
AT-002516,855279,email_link,0.2537,0.3036,0,0,0,24.87,483.88,1,13,0,0,0
AT-002136,941950,sms_otp,0.7034,0.4572,0,0,0,8.05,259.29,0,15,0,0,0
AT-001554,448764,sms_otp,0.7317,0.2123,0,0,0,13.9,41.84,0,10,0,0,0
AT-002937,765169,agent_assisted,0.0692,0.2259,0,0,0,3.01,60.84,0,13,0,0,0
AT-000303,870474,email_link,0.2778,0.5642,0,0,0,3.54,248.31,0,8,0,0,0
AT-003410,867898,security_questions,0.1526,0.1406,0,0,0,3.55,132.82,0,10,0,0,0
AT-002234,540142,email_link,0.3635,0.2424,0,0,0,1.97,176.91,0,18,0,0,0
AT-001706,726127,sms_otp,0.6887,0.7817,1,1,0,3.68,20.27,1,22,0,0,1
AT-001453,606241,email_link,0.1195,0.2232,0,0,0,3.32,33.97,1,20,0,0,0
AT-002949,821806,email_link,0.1982,0.0864,0,0,0,4.18,321.73,0,11,0,0,0
AT-001389,279729,email_link,0.1806,0.2647,0,0,0,11.46,18.06,0,17,0,0,0
AT-001003,379047,email_link,0.2475,0.2406,0,0,0,13.76,291.22,0,16,0,0,0
AT-003113,257382,sms_otp,0.0971,0.4788,0,0,0,17.38,64.84,1,7,0,0,0
AT-000061,626058,email_link,0.06,0.2588,0,0,0,2.1,257.98,0,13,0,0,0
AT-000027,618296,email_link,0.0237,0.1875,1,0,1,1.05,99.3,1,8,0,0,0
AT-000749,961297,sms_otp,0.1512,0.2141,0,0,0,4.73,136.43,0,15,0,0,0
AT-003345,118435,email_link,0.2247,0.0451,0,0,0,5.03,298.1,0,20,0,0,0
AT-000581,375819,email_link,0.0988,0.0299,0,0,0,6.31,1024.18,0,7,0,0,0
AT-002888,623966,sms_otp,0.0851,0.2059,0,0,0,7.72,32.32,0,9,0,0,0
AT-003293,407078,email_link,0.1064,0.0893,0,1,0,10.94,142.5,2,15,0,0,0
AT-000769,754719,email_link,0.0748,0.0768,0,1,0,4.91,28.95,0,8,0,0,0
AT-000292,751236,security_questions,0.3362,0.1809,0,1,0,4.32,4.28,0,1,1,0,1
AT-001361,162327,email_link,0.0669,0.0653,1,0,0,2.12,229.83,1,14,0,0,0
AT-001324,228107,email_link,0.4108,0.5519,0,0,0,8.19,100.98,0,15,0,0,0
AT-003258,981005,sms_otp,0.2522,0.5282,0,0,0,3.4,116.6,0,0,1,0,0
AT-001774,402119,email_link,0.5002,0.1581,0,0,0,9.73,109.43,0,8,0,0,0
AT-000462,764600,security_questions,0.2218,0.3118,1,0,0,4.13,84.13,0,12,0,0,0
AT-000838,281042,sms_otp,0.6294,0.7858,1,0,0,25.26,0.55,2,23,1,1,1
AT-002328,577183,email_link,0.0694,0.3929,0,0,0,128.65,361.64,0,15,0,0,0
AT-001032,471352,email_link,0.0096,0.2203,0,0,0,2.73,40.79,0,18,0,0,0
AT-001222,358506,sms_otp,0.4003,0.0771,0,0,0,2.68,286.9,0,8,0,0,0
AT-002828,522174,sms_otp,0.3442,0.1003,0,0,0,1.43,361.12,0,21,0,0,0
AT-000102,964596,security_questions,0.1396,0.0294,0,0,0,1.88,375.34,0,12,0,0,0
AT-001680,773838,sms_otp,0.2259,0.272,0,0,0,43.29,309.25,0,9,0,0,0
AT-001044,579936,email_link,0.2051,0.3767,0,0,0,4.7,274.59,0,13,0,0,0
AT-003044,379644,email_link,0.1812,0.04,0,1,0,6.96,60.08,0,5,1,0,0
AT-003177,278066,security_questions,0.1026,0.4482,0,0,0,10.24,173.43,0,17,0,0,0
AT-002742,943791,security_questions,0.1216,0.3141,0,0,0,1.29,161.77,0,9,0,0,0
AT-000652,295888,email_link,0.1687,0.2302,0,0,0,2.12,110.76,1,7,0,0,0
AT-002194,702845,agent_assisted,0.4984,0.5294,1,0,0,4.45,14.49,3,22,0,0,1
AT-000773,601929,email_link,0.0732,0.0256,0,0,0,6.85,1160.59,0,15,0,0,0
AT-003135,922597,sms_otp,0.0418,0.255,0,0,0,9.35,153.01,0,11,0,0,0
AT-000480,220229,email_link,0.1235,0.0199,0,1,0,5.09,184.11,0,19,0,0,0
AT-000345,279728,email_link,0.5241,0.3273,0,0,0,4.05,775.46,1,20,0,0,0
AT-000662,320758,email_link,0.4793,0.5914,0,0,0,6.3,262.27,0,11,0,0,0
AT-001618,584808,agent_assisted,0.3185,0.1641,1,0,0,2.95,121.82,0,8,0,0,0
AT-000117,192618,sms_otp,0.8666,0.8664,0,1,0,6.19,254.89,0,7,0,0,0
AT-002180,156937,email_link,0.3943,0.2604,0,0,0,16.6,286.04,0,9,0,0,0
AT-002736,105981,sms_otp,0.0835,0.017,0,0,0,95.2,598.11,0,4,1,0,0
AT-002754,459451,email_link,0.5289,0.0898,0,0,0,16.04,58.5,0,10,0,0,0
AT-000600,550466,sms_otp,0.5291,0.1504,0,0,0,8.47,141.6,1,7,0,0,0
AT-003328,946846,email_link,0.2414,0.5343,0,0,0,5.36,160.88,0,14,0,0,0
AT-000140,780150,security_questions,0.1197,0.3121,0,0,0,44.18,279.73,0,16,0,0,0
AT-002908,447293,sms_otp,0.2746,0.212,1,0,1,25.56,34.49,2,19,0,0,1
AT-002423,917443,sms_otp,0.0786,0.4219,0,0,0,24.39,285.52,0,12,0,0,0
AT-000176,828529,sms_otp,0.7158,0.383,1,1,0,35.04,3.7,3,5,1,0,1
AT-002800,555874,email_link,0.1431,0.1342,0,0,0,6.41,167.18,0,14,0,0,0
AT-000087,606483,email_link,0.0172,0.1158,0,0,0,0.35,350.55,0,8,0,0,0
AT-000469,674588,email_link,0.0647,0.1016,0,0,0,5.04,457.52,1,10,0,0,0
AT-000751,990121,email_link,0.3004,0.0012,0,0,0,2.66,788.06,1,6,0,0,0
AT-002062,516612,security_questions,0.1347,0.2397,1,0,0,11.67,243.03,0,23,1,0,0
AT-002241,122406,sms_otp,0.2577,0.1315,0,0,0,7.72,41.11,1,0,1,0,0
AT-000339,622784,email_link,0.1932,0.3651,0,0,0,5.75,29.64,0,12,0,0,0
AT-003358,760989,email_link,0.2147,0.0987,1,0,0,3.66,337.52,0,14,0,0,0
AT-000398,341966,sms_otp,0.187,0.7486,0,0,0,9.44,62.23,0,23,1,0,0
AT-001569,102559,sms_otp,0.1204,0.2281,0,1,0,2.98,71.64,0,18,0,0,0
AT-001333,566401,sms_otp,0.0672,0.2617,0,0,0,0.67,147.27,0,17,0,0,0
AT-001370,888944,agent_assisted,0.258,0.0288,0,0,0,6.22,108.6,0,6,0,0,0
AT-000367,530080,sms_otp,0.4223,0.2866,0,0,0,4.89,200.65,0,21,0,0,0
AT-000684,637431,sms_otp,0.0903,0.2344,0,0,0,15.58,176.2,0,18,0,0,0
AT-001541,675741,email_link,0.4829,0.3613,0,0,0,3.59,133.23,0,18,0,0,0
AT-000956,139689,security_questions,0.3254,0.0156,0,0,0,18.71,93.82,0,8,0,0,0
AT-000248,827766,email_link,0.368,0.1102,0,0,0,7.46,104.32,1,7,0,0,0
AT-003288,580828,sms_otp,0.0769,0.0723,0,0,0,1.1,178.29,0,14,0,0,0
AT-003357,541865,email_link,0.2026,0.0678,0,0,0,9.88,166.57,0,7,0,0,0
AT-002197,133218,sms_otp,0.6849,0.1792,1,0,1,25.56,2.68,2,8,0,0,1
AT-000643,799690,security_questions,0.4174,0.3963,0,1,0,0.8,261.04,0,13,0,0,0
AT-002275,925536,email_link,0.0808,0.3015,0,0,0,1.97,474.17,0,14,0,0,0
AT-001478,532858,email_link,0.6615,0.6922,1,0,0,11.38,90.76,0,23,1,0,0
AT-001400,501447,sms_otp,0.1518,0.0925,0,0,0,4.01,381.64,0,13,0,0,0
AT-000131,590170,email_link,0.1152,0.2891,0,0,0,5.52,189.41,0,10,0,0,0
AT-000327,953561,agent_assisted,0.335,0.3351,0,0,0,2.78,146.33,0,8,0,0,0
AT-001844,522998,sms_otp,0.0986,0.1208,1,0,0,9.19,71.65,0,5,1,0,0
AT-003388,455737,email_link,0.1913,0.1585,0,0,0,8.23,268.24,0,11,0,0,0
AT-001331,776902,security_questions,0.1196,0.0394,0,0,0,4.32,204.08,0,8,0,0,0
AT-000788,745058,email_link,0.1598,0.1258,1,0,0,2.74,562.88,1,4,1,0,0
AT-000506,154159,security_questions,0.0675,0.0288,0,0,0,20.44,179.37,0,8,0,0,0
AT-002015,931677,security_questions,0.3432,0.1258,0,0,0,32.87,419.52,0,11,0,0,0
AT-000181,832646,email_link,0.0477,0.2833,0,0,0,0.78,991.83,0,19,0,0,0
AT-001226,959828,email_link,0.0183,0.0249,0,0,0,8.37,48.76,0,12,0,0,0
AT-001963,488949,email_link,0.2492,0.1104,0,0,0,5.61,82.71,0,14,0,0,0
AT-003249,283208,sms_otp,0.3496,0.6676,0,0,0,2.79,862.69,0,2,1,0,0
AT-000474,592043,email_link,0.9338,0.4623,0,0,0,0.93,28.65,0,16,0,0,0
AT-003170,163974,sms_otp,0.1154,0.2403,0,0,0,5.44,89.41,0,10,0,0,0
AT-002769,913087,security_questions,0.5021,0.5043,0,0,0,12.27,5.03,1,9,0,0,1
AT-002045,547355,email_link,0.2226,0.3726,1,1,0,6.42,177.36,1,19,0,0,0
AT-002253,166729,sms_otp,0.3116,0.1032,0,0,0,4.61,222.02,1,6,0,0,0
AT-001650,311764,agent_assisted,0.6014,0.19,0,0,0,3.97,96.31,1,7,0,0,0
AT-003117,493498,email_link,0.2019,0.2617,0,0,0,4.2,123.6,0,17,0,0,0
AT-001491,967385,security_questions,0.0568,0.2202,0,0,0,6.57,152.22,0,17,0,0,0
AT-002712,108204,sms_otp,0.2947,0.1001,0,0,0,1.15,28.91,0,15,0,0,0
AT-002926,850955,sms_otp,0.4424,0.3505,0,1,0,26.36,14.29,1,14,0,0,1
AT-001227,393747,sms_otp,0.0384,0.3677,0,0,0,7.4,101.98,0,15,0,0,0
AT-003322,139576,email_link,0.3438,0.1218,0,1,0,15.29,178.57,0,12,0,0,0
AT-002430,942642,email_link,0.4384,0.2814,0,0,0,11.94,645.38,1,12,0,0,0
AT-002368,784760,sms_otp,0.0633,0.1127,0,1,0,28.22,131.35,0,9,0,0,0
AT-001499,588446,security_questions,0.1186,0.4802,0,0,0,12.49,74.16,0,14,0,0,0
AT-000376,276775,security_questions,0.0624,0.1802,0,0,0,9.07,102.14,0,20,0,0,0
AT-002050,373690,sms_otp,0.3534,0.2897,1,0,0,23.37,26.42,0,12,0,0,0
AT-002889,642754,email_link,0.0336,0.1021,0,0,0,4.02,71.34,0,16,0,0,0
AT-000419,574549,email_link,0.0189,0.3223,0,0,0,10.96,148.46,0,17,0,0,0
AT-000128,607888,sms_otp,0.0545,0.1325,0,1,0,0.73,645.95,0,10,0,0,0
AT-003046,676921,agent_assisted,0.1084,0.4516,0,0,0,19.81,76.09,0,19,0,0,0
AT-002517,303864,email_link,0.0607,0.076,1,0,0,2.42,58.92,0,19,0,0,0
AT-001489,229513,email_link,0.1976,0.1076,1,0,0,0.54,124.44,0,14,0,0,0
AT-000243,123644,sms_otp,0.2236,0.0687,0,0,1,12.54,96.65,0,9,0,0,0
AT-001150,183981,email_link,0.3424,0.0957,0,0,0,3.95,297.67,0,3,1,0,0
AT-000916,962548,sms_otp,0.1875,0.1096,0,1,0,8.24,684.54,0,10,0,0,0
AT-002563,550015,security_questions,0.1409,0.3891,0,0,0,1.43,656.75,0,11,0,0,0
AT-001251,464601,email_link,0.3652,0.0966,0,0,0,3.17,50.73,0,8,0,0,0
AT-000244,493796,email_link,0.0199,0.3432,0,0,0,3.63,120.19,0,13,0,0,0
AT-000438,324464,sms_otp,0.1641,0.1932,1,0,0,18.27,169.09,1,18,0,0,0
AT-002035,865391,security_questions,0.5524,0.3701,0,0,0,1.68,759.8,0,18,0,0,0
AT-000656,716593,security_questions,0.3133,0.3918,0,0,0,99.07,2.12,3,12,0,0,1
AT-000588,519102,email_link,0.0825,0.1262,0,0,0,28.71,48.33,0,10,0,0,0
AT-000771,606808,email_link,0.2456,0.032,0,0,0,62.08,427.25,0,21,0,0,0
AT-003438,301839,sms_otp,0.283,0.141,0,1,0,4.2,138.47,0,15,0,0,0
AT-002574,731867,email_link,0.1087,0.3799,0,0,0,5.28,399.56,0,5,1,0,0
AT-000589,938964,email_link,0.1448,0.4469,1,0,0,41.33,53.44,2,21,0,0,0
AT-003496,298960,email_link,0.1026,0.0387,0,0,0,7.53,178.72,0,9,0,0,0
AT-000194,966931,agent_assisted,0.0016,0.1435,1,0,0,1.55,27.71,0,15,0,0,0
AT-000258,927664,sms_otp,0.1058,0.6538,0,0,0,3.15,155.41,0,22,0,0,0
AT-001475,209562,email_link,0.0547,0.308,0,1,0,0.69,219.61,0,9,0,0,0
AT-002395,416538,sms_otp,0.8576,0.5995,1,1,0,188.65,10.99,1,12,0,0,1
AT-001576,753726,security_questions,0.3466,0.1609,1,0,0,4.49,61.03,0,11,0,0,0
AT-003195,403238,email_link,0.1093,0.014,0,1,0,10.47,96.42,0,16,0,0,0
AT-001443,495028,email_link,0.1214,0.1717,0,0,0,8.41,501.97,0,19,0,0,0
AT-001988,247655,email_link,0.1708,0.3345,0,0,1,4.98,36.47,0,20,0,0,0
AT-001192,833654,sms_otp,0.1756,0.1269,1,0,0,14.86,62.13,1,8,0,0,0
AT-001595,782712,security_questions,0.4751,0.824,0,0,0,3.2,103.93,0,10,0,0,0
AT-000164,649529,email_link,0.7548,0.5907,0,0,0,64.44,11.89,0,5,1,0,1
AT-001937,313682,email_link,0.2363,0.5419,0,0,0,9.13,65.49,0,15,0,0,0
AT-000714,379304,email_link,0.3422,0.1288,1,0,0,9.11,206.45,0,12,0,0,0
AT-000704,332657,agent_assisted,0.2519,0.1997,0,0,0,4.4,363.18,1,18,0,0,0
AT-002332,577816,sms_otp,0.0554,0.0377,0,0,0,23.15,127.33,0,1,1,0,0
AT-001627,387171,sms_otp,0.3008,0.508,0,1,0,3.92,59.42,0,14,0,0,0
AT-002832,922539,sms_otp,0.2702,0.0992,1,1,0,7.41,108.7,0,19,0,0,0
AT-000618,218122,security_questions,0.1956,0.0298,0,0,0,14.8,289.12,1,18,0,0,0
AT-000374,156883,sms_otp,0.2251,0.2069,0,0,0,8.66,69.04,1,6,0,0,0
AT-000489,371920,security_questions,0.6473,0.1492,0,0,0,1.77,73.45,0,7,0,0,0
AT-000661,150095,sms_otp,0.2768,0.1003,1,0,0,28.41,899.39,0,11,0,0,0
AT-002981,915506,email_link,0.4038,0.1592,0,0,0,4.85,95.52,0,14,0,0,0
AT-002065,825518,agent_assisted,0.1617,0.1631,1,0,0,1.8,22.31,1,21,0,0,0
AT-001734,654074,sms_otp,0.0605,0.0691,0,0,1,2.56,30.59,0,18,0,0,0
AT-003286,994250,sms_otp,0.5924,0.6391,0,1,0,5.08,272.75,1,8,0,0,0
AT-003236,419673,security_questions,0.1835,0.0149,0,0,0,4.39,607.11,0,11,0,0,0
AT-001159,710371,email_link,0.1579,0.2257,0,1,0,2.25,124.14,0,15,0,0,0
AT-000282,906221,email_link,0.0411,0.0146,0,0,0,1.24,243.75,0,8,0,0,0
AT-003497,817118,email_link,0.3025,0.0777,0,0,0,2.4,102.36,0,19,0,0,0
AT-000663,669069,sms_otp,0.1155,0.1892,0,0,1,7.43,614.25,0,18,0,0,0
AT-001374,642846,security_questions,0.0545,0.0482,0,0,0,7.99,44.65,1,14,0,0,0
AT-001730,138351,security_questions,0.2518,0.3734,0,0,0,4.14,25.84,0,8,0,0,0
AT-001834,982611,email_link,0.2609,0.137,0,0,0,0.88,46.81,0,6,0,0,0
AT-000536,171015,security_questions,0.2178,0.4643,0,0,0,4.3,245.4,0,7,0,0,0
AT-000945,648634,email_link,0.2681,0.32,0,0,0,3.52,26.07,0,9,0,0,0
AT-002454,227626,sms_otp,0.309,0.0826,0,0,0,1.66,189.41,0,11,0,0,0
AT-000809,325298,email_link,0.2085,0.1935,0,0,0,71.89,100.79,0,5,1,0,0
AT-002892,378401,security_questions,0.0513,0.165,0,0,0,5.45,399.14,0,11,0,0,0
AT-000016,339400,email_link,0.2039,0.0885,0,0,0,9.6,32.14,0,16,0,0,0
AT-001559,956153,email_link,0.2535,0.06,0,0,0,25.74,143.71,0,9,0,0,0
AT-000685,115537,sms_otp,0.3113,0.0519,0,0,1,4.37,279.01,0,13,0,0,0
AT-001419,346573,agent_assisted,0.0527,0.5288,0,0,0,7.15,63.49,0,11,0,0,0
AT-003141,832027,sms_otp,0.6958,0.4839,0,0,0,58.06,8.19,4,22,0,0,1
AT-002315,781556,email_link,0.0707,0.3331,0,1,0,1.97,261.43,0,8,0,0,0
AT-001492,218208,email_link,0.1315,0.293,0,0,0,4.84,141.64,0,13,0,0,0
AT-002491,787790,email_link,0.1889,0.07,0,0,0,21.7,83.99,0,19,0,0,0
AT-002195,977092,email_link,0.7694,0.165,0,0,0,11.13,380.15,0,15,0,0,0
AT-003209,502290,email_link,0.3654,0.0613,0,0,0,12.25,53.17,0,17,0,0,0
AT-001097,293888,agent_assisted,0.0886,0.4462,0,0,0,27.19,23.13,1,13,0,0,0
AT-000392,608223,email_link,0.1389,0.1095,0,1,0,1.48,236.72,0,15,0,0,0
AT-000256,120035,security_questions,0.058,0.0371,1,0,0,10.96,44.6,0,14,0,0,0
AT-002224,286844,email_link,0.0797,0.0313,0,1,0,2.27,9.69,0,11,0,0,0
AT-003346,136408,email_link,0.4886,0.4347,1,0,0,1.09,28.0,1,13,0,0,0
AT-002549,641013,agent_assisted,0.489,0.1986,0,0,0,2.64,231.11,0,7,0,0,0
AT-002418,184656,sms_otp,0.1337,0.182,0,0,0,1.16,39.99,0,9,0,0,0
AT-002353,735904,sms_otp,0.6643,0.3167,0,1,0,55.33,1.58,4,1,1,0,1
AT-000035,132849,email_link,0.6399,0.1385,0,0,0,4.73,137.83,0,9,0,0,0
AT-003327,161091,agent_assisted,0.3813,0.2618,0,0,0,35.24,3.57,2,22,0,1,1
AT-002471,614198,agent_assisted,0.3976,0.0773,0,0,0,6.56,59.87,1,7,0,0,0
AT-000347,359235,email_link,0.2213,0.2309,0,0,0,4.14,51.54,0,9,0,0,0
AT-000485,908886,security_questions,0.6032,0.8959,1,0,1,9.82,22.96,2,6,0,0,1
AT-002100,924593,sms_otp,0.4163,0.208,1,0,0,25.99,42.69,0,10,0,0,0
AT-002270,117145,sms_otp,0.3035,0.0457,0,0,0,36.16,109.3,0,21,0,0,0
AT-001039,725202,sms_otp,0.3263,0.0335,0,0,0,2.96,31.23,0,15,0,0,0
AT-000170,112357,sms_otp,0.5193,0.2292,0,0,0,29.05,34.95,0,19,0,0,0
AT-000834,876426,security_questions,0.2289,0.0999,0,0,0,8.18,76.07,0,17,0,0,0
AT-001856,599197,email_link,0.1375,0.0008,0,0,0,3.36,20.71,0,8,0,0,0
AT-003423,875449,email_link,0.3555,0.063,0,0,0,4.96,104.8,0,21,0,0,0
AT-001507,333527,security_questions,0.0086,0.4177,0,0,0,10.69,179.96,0,10,0,0,0
AT-001017,699999,security_questions,0.1461,0.4629,0,0,1,11.55,138.85,0,21,0,0,0
AT-001726,921357,agent_assisted,0.7278,0.4945,0,0,0,28.49,1.01,5,3,1,1,1
AT-000063,254942,email_link,0.0381,0.0935,0,0,0,1.66,303.55,0,15,0,0,0
AT-003014,430025,sms_otp,0.0857,0.0433,0,0,0,5.69,38.16,0,14,0,0,0
AT-002215,941744,sms_otp,0.116,0.053,1,0,0,5.69,36.65,0,18,0,0,0
AT-001859,529948,email_link,0.0655,0.2903,0,0,0,10.39,207.95,0,18,0,0,0
AT-001216,622978,agent_assisted,0.4096,0.0705,0,1,0,19.88,68.48,0,5,1,0,0
AT-003479,321630,sms_otp,0.0175,0.2398,0,1,0,2.48,228.62,0,11,0,0,0
AT-002623,292404,security_questions,0.0831,0.3634,0,0,0,8.78,366.69,0,14,0,0,0
AT-000721,164971,email_link,0.296,0.1222,1,0,0,4.26,140.22,0,4,1,0,0
AT-000008,235013,security_questions,0.1601,0.39,0,1,0,8.66,513.32,0,18,0,0,0
AT-000036,779964,email_link,0.5237,0.2872,0,0,0,8.49,25.05,0,14,0,0,0
AT-002896,388081,security_questions,0.0363,0.3121,0,0,0,21.47,135.94,2,19,0,0,0
AT-001206,219873,security_questions,0.6725,0.6802,1,0,0,174.1,17.12,3,9,0,0,1
AT-002190,437022,email_link,0.0801,0.1181,0,1,0,4.14,190.3,0,17,0,0,0
AT-001702,394618,email_link,0.3023,0.3043,0,0,0,4.76,967.73,1,14,0,0,0
AT-001512,813750,email_link,0.4288,0.146,0,0,0,4.04,214.79,1,20,0,0,0
AT-002134,808347,email_link,0.3363,0.2027,0,0,0,3.28,304.57,0,23,1,0,0
AT-002109,586856,email_link,0.1667,0.5934,0,1,1,1.48,124.59,1,7,0,0,0
AT-000510,847940,sms_otp,0.6295,0.2376,0,0,0,2.5,310.35,1,11,0,0,0
AT-000074,362476,agent_assisted,0.231,0.3781,0,0,0,19.72,131.36,0,12,0,0,0
AT-000851,895381,email_link,0.4646,0.3379,0,0,0,14.79,86.04,0,5,1,0,0
AT-003176,660019,sms_otp,0.114,0.2988,1,0,1,2.59,5.01,5,3,1,1,1
AT-003174,700230,sms_otp,0.148,0.5211,0,0,0,0.8,541.81,0,15,0,0,0
AT-000990,208503,email_link,0.0422,0.2116,0,0,0,13.46,106.49,0,6,0,0,0
AT-002529,483485,security_questions,0.3939,0.0027,0,0,0,6.54,460.46,0,7,0,0,0
AT-002265,557284,email_link,0.2426,0.1975,0,0,0,2.78,40.92,1,10,0,0,0
AT-000165,252340,sms_otp,0.2115,0.3517,0,0,0,2.14,161.47,0,6,0,0,0
AT-003451,705203,email_link,0.4079,0.3262,1,0,0,9.17,65.72,0,18,0,0,0
AT-002665,294441,sms_otp,0.016,0.0341,0,0,0,4.99,249.14,0,10,0,0,0
AT-000343,218349,email_link,0.4092,0.0746,1,0,0,8.1,157.27,0,20,0,0,0
AT-000615,587628,email_link,0.1969,0.1664,0,0,0,0.47,177.05,0,16,0,0,0
AT-000472,423437,email_link,0.4619,0.3415,0,1,0,4.03,136.74,0,9,0,0,0
AT-000968,946249,email_link,0.3997,0.0061,0,0,0,10.2,539.16,0,14,0,0,0
AT-001395,338399,email_link,0.5284,0.3681,0,0,0,5.87,115.48,0,7,0,0,0
AT-002644,577769,sms_otp,0.2905,0.1525,0,0,0,4.94,593.25,0,10,0,0,0
AT-000273,649404,sms_otp,0.3478,0.2973,1,1,1,28.13,11.12,2,4,1,0,1
AT-002017,695669,security_questions,0.244,0.0689,1,1,0,14.93,268.15,0,11,0,0,0
AT-001615,765930,email_link,0.4373,0.3566,0,0,0,21.01,93.02,0,19,0,0,0
AT-000426,826498,email_link,0.1431,0.1594,1,1,0,3.58,341.91,0,3,1,0,0
AT-002139,655202,email_link,0.2838,0.463,0,0,0,6.18,90.52,0,7,0,0,0
AT-002714,733233,email_link,0.2029,0.0485,0,0,0,4.76,124.89,0,16,0,0,0
AT-000163,284042,sms_otp,0.1721,0.4051,0,0,0,14.37,326.73,1,6,0,0,0
AT-000675,461336,security_questions,0.2185,0.0341,0,0,0,0.86,27.64,0,11,0,0,0
AT-002251,954519,sms_otp,0.7661,0.7853,0,1,0,73.37,12.84,2,23,1,0,1
AT-000467,901038,email_link,0.4549,0.3189,0,0,0,3.77,1214.65,0,18,0,0,0
AT-000295,297650,email_link,0.3249,0.1005,0,0,0,16.55,68.87,0,15,0,0,0
AT-002835,133386,sms_otp,0.3501,0.2694,0,1,0,2.73,56.08,0,8,0,0,0
AT-001119,199541,sms_otp,0.1149,0.2045,0,0,0,7.92,108.75,0,13,0,0,0
AT-001282,872443,sms_otp,0.2853,0.01,0,1,0,5.78,60.17,0,17,0,0,0
AT-001621,231393,sms_otp,0.2094,0.3729,0,0,0,3.3,230.09,1,22,0,0,0
AT-001018,418472,security_questions,0.1267,0.2704,0,1,0,8.61,620.69,0,9,0,0,0
AT-003461,779054,sms_otp,0.0992,0.16,1,0,0,4.1,242.7,0,20,0,0,0
AT-000079,375058,email_link,0.4453,0.5235,0,0,0,14.64,148.86,0,9,0,0,0
AT-000674,966670,security_questions,0.0081,0.3661,0,0,0,1.8,396.9,0,12,0,0,0
AT-000514,684982,security_questions,0.1135,0.0439,1,0,0,16.19,65.7,0,17,0,0,0
AT-000411,857902,security_questions,0.0709,0.3029,0,1,0,0.64,38.01,0,13,0,0,0
AT-002509,940334,email_link,0.2276,0.2986,0,0,0,8.05,149.2,0,10,0,0,0
AT-000423,735770,sms_otp,0.3034,0.2478,0,0,0,3.34,6.16,4,12,0,0,1
AT-000753,708399,security_questions,0.1189,0.0421,0,0,0,1.97,225.62,0,18,0,0,0
AT-000049,125962,agent_assisted,0.1164,0.0081,0,0,0,3.2,86.57,0,21,0,0,0
AT-002168,575217,email_link,0.6559,0.4097,0,0,0,0.87,288.18,0,16,0,0,0
AT-000839,404536,sms_otp,0.2131,0.339,0,0,0,11.14,346.06,0,23,1,0,0
AT-002348,310328,sms_otp,0.2384,0.5884,0,0,0,3.12,29.51,1,5,1,0,0
AT-000470,452933,sms_otp,0.2413,0.2788,0,0,0,5.63,65.92,0,10,0,0,0
AT-002469,496424,email_link,0.0913,0.2968,0,0,0,11.5,45.62,0,13,0,0,0
AT-003441,964357,email_link,0.1698,0.0297,0,0,1,38.73,98.8,0,8,0,0,0
AT-002526,999914,agent_assisted,0.0739,0.53,0,0,0,15.86,181.67,0,16,0,0,0
AT-003376,362674,email_link,0.796,0.294,0,0,0,23.07,67.94,0,8,0,0,0
AT-002854,688386,security_questions,0.085,0.0463,0,1,0,5.24,715.72,0,22,0,0,0
